"","dates","doc_id","virus","case","dr","ventil","health","coronavirus","secretari","area","fauci","dr_fauci","direct","provid","suppli","discuss","travel","author","posit","addit","guidelin","laboratori","critic","medic","task","cdc","decis","lab","reopen","task_forc","emerg","respons","program","issu","vaccin","result","avail","recommend","abbott","machin","team","rapid","effort","progress","bryan","distribut","spread","talk","billion","outbreak","half","measur","food","impact","mitig","part","covid-19","capac","advic","nurs","continu","phase","within","chain","relief","organiz","percent","deploy","treatment","expand","payment","expect","challeng","economi","offici","resourc","effect","guidanc","stockpil","given","spoke","studi","humid","loan","individu","detroit","feder_govern","nurs_home","order","particular","data","extend","potenti","acting","metro","media","specif","toni","profession","contact","heard","fda","antibodi","acting_secretari","secretari_bryan","restrict","share","present","sever","surfac","therapi","facil","exampl","encourag","date","work_close","activ","situat","symptom","night","essenti","current","prevent","committe","covid","moment","public_health","suppli_chain","determin","googl","answer","constitut","various","access","social_distanc","relat","involv","jon","admiral","accur","healthcar_worker","million_test","signific","screen","per","risk","design","heat","extraordinari","consequ","websit","cruis","roch","respond","declin","europ","process","demand","deborah","sonni","seem","brief","obvious","video","slide","convers","difficult","curv","will_abl","employe","reflect","need_ventil","might","unpreced","payrol","lead","univers","confid","agre","practic","candid","suspend","crisi","across","world_health","abil","liter","fema","schedul","approach","comment","scale","similar","greatest_economi","restaur","save_live","need_need","infrastructur","reach","later","sector","matter"
"11",28-02-20,"CharlestonFeb28_2020.txt",0.829816188997689,0.108608984174459,0,0,0.4822957248234,2.38560627359831,0,0,0,0,0.479520677850117,0.276605396332563,0,0,0,0,0,0,0,0,0.263241434774581,0.103540591907069,1.23084790577189,0,0,0.518513939877887,0,1.34683179972726,0,0,0.434967888427812,0.783930519301473,0,0.2411478624117,0,0,0,0,0,0,0.217483944213906,0,0,0,0.809141175142101,0.12057393120585,0.0814567381308443,0,0.697201405751202,0,0.740362689494244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673415899863631,0,0,0,0.176091259055681,0,0.477121254719662,0,0,0.564271430438563,0,0,0,0.0814567381308443,0,0,0,0,0,0,0.239760338925059,0,0,0.878665387660525,0,0.713559085356683,0,0,0,0,0,0,0.342422680822206,0,0,0,0,0,0,0,0,0,0,0,0.261450527156701,0,0,0.673415899863631,1.03702787975577,0,0.288065018499614,0.740362689494244,0,0,0,0,0.719281016775176,0.564271430438563,0,0,0,0.372385904199649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564271430438563,0.196294645143968,0,0.518513939877887,0,0,0,0,0,0,0,0.740362689494244,0,0,0,0,0,0,0,0,0,0.352182518111362,0,0.477121254719662,0,0.288065018499614,1.57944860864749,0,0,0.783930519301473,0,0,0.404570587571051,0,0,0,0,0.673415899863631,0,0,0,0,0,0,0.719281016775176,0.176091259055681,0,0.207081183814139
"12",10-02-20,"NewHampshireFeb10_2020.txt",0.138302698166281,0.135761230218074,0,0,0.12057393120585,0,0,0,0,0,0.239760338925059,0.138302698166281,0,0,0,0.314393957221963,0,0,0,0,0,0.103540591907069,0,0,0,0,0,0,0,0,0,0.313572207720589,0,0.12057393120585,0,0,0,0,0,0,0.217483944213906,0,0,0,0,0,0.0543044920872295,0,0.1743003514378,0,0,0,0,0,0,0,0,0,0,0,0.314393957221963,0,0,0.404570587571051,0,0,0,0.576130036999227,0,0,0,0.261450527156701,0,0,0.288065018499614,0,0,0.176091259055681,0.576130036999227,0,0,0,0.564271430438563,0,0,0,0.0271522460436148,0,0,0,0,0,0,0,0,0,0,0,0.0713559085356683,0,0,0,0,0,0,0.342422680822206,0,0,0,0,0.878665387660525,0,0,0,0,0,0,0.348600702875601,0,0,0,0,0,0,0,0,0,0,0,0.479520677850117,0,0,0,0,0,0,0,0,0,0,0,0,0.615423952885944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84269004342207,0,0,0.313572207720589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719281016775176,0,0,0.103540591907069
"13",15-04-20,"Coronavirus_taskforce_Apr15_2020.txt",1.38302698166281,0.841719627352058,5.18253882645971,4.85484705085261,2.411478624117,7.6339400755146,2.05453608493324,1.08516538085265,0,0,1.91808271140047,1.24472428349653,4.71590935832944,2.86272752831797,0.719281016775176,2.20075770055374,3.69722705163641,1.21371176271315,9.83452722650242,3.6658157941997,3.15889721729498,0.724784143349486,0.615423952885944,4.71391129904541,0.652451832641719,1.55554181963366,3.07711976442972,0.673415899863631,0.673415899863631,1.6182823502842,1.30490366528344,0.783930519301473,0.392589290287936,0.12057393120585,1.23084790577189,1.48072537898849,1.48072537898849,0,1.75733077532105,0.434967888427812,1.08741972106953,2.2343154251979,0,4.30796767020161,1.6182823502842,0.602869656029249,0.271522460436148,1.34683179972726,0.871501757189002,0.518513939877887,17.0283418583676,0.372385904199649,1.83290789709985,0.414908094498844,3.70181344747122,2.74936184564978,0.673415899863631,1.23084790577189,2.63599616298158,2.22108806848273,0,7.3316315883994,2.07405575951155,3.23656470056841,1.02726804246662,3.27817574216747,2.46169581154378,0,0,0.518513939877887,2.38560627359831,0.610051230032301,2.19666346915131,0,0,4.91726361325121,3.6658157941997,0.528273777167044,0.864195055498841,0.954242509439325,0,0.673415899863631,4.5141714435085,0.740362689494244,1.84627185865783,0,0.0543044920872295,0.288065018499614,0.819543935541869,0,2.59256969938944,0,4.1655707406329,0,1.84627185865783,0.916453948549925,2.63599616298158,0.819543935541869,0.142711817071337,1.12854286087713,2.74936184564978,0,0,0,0,1.36969072328883,0,0,2.39695876575544,2.46169581154378,1.31799808149079,1.63908787108374,1.34683179972726,1.12854286087713,0,0.943181871665888,1.83290789709985,0,1.90848501887865,1.03702787975577,2.02024769959089,1.03702787975577,0,0.576130036999227,1.48072537898849,6.41517763984948,3.70181344747122,0,0.263241434774581,0.719281016775176,0.564271430438563,2.82135715219281,1.34683179972726,0.744771808399299,1.11715771259895,0.916453948549925,0,0.439332693830263,5.20696342579113,0.819543935541869,1.48072537898849,0.740362689494244,1.23084790577189,0,0,0,0.518513939877887,0.916453948549925,0,0,1.04139268515822,1.43136376415899,2.25708572175425,0,3.5146615506421,2.07405575951155,0.916453948549925,7.38508743463133,0.518513939877887,1.63908787108374,0.404570587571051,1.04139268515822,0,2.96145075797698,1.63908787108374,0.819543935541869,0,5.92290151595395,6.08741972106953,1.48072537898849,0.470358311580884,0,0,0.352182518111362,0,0.477121254719662,0,1.15226007399845,0,0.518513939877887,3.70181344747122,1.72464714246324,4.91726361325121,1.34683179972726,0.404570587571051,0.740362689494244,0.954242509439325,0.916453948549925,0,0,0.819543935541869,0.628787914443925,2.45863180662561,0.954242509439325,2.02024769959089,3.27817574216747,0,0.176091259055681,1.63908787108374,0.310621775721208
"14",3-09-20,"LatrobeSep3_2020.txt",0.691513490831407,0.135761230218074,0,2.4274235254263,0.12057393120585,0,0.684845361644413,0.2411478624117,0,0,0.239760338925059,0,0.314393957221963,0,0.479520677850117,0,0,0.404570587571051,0,0,0.263241434774581,0.207081183814139,0.615423952885944,0,0,0,0,0.673415899863631,0,0,0,0.156786103860295,0.981473225719841,0.4822957248234,0,0,0,0,0,0.434967888427812,0,0,0,0.615423952885944,0,0.12057393120585,0.298674706479763,0,0.697201405751202,0,0,0,0,0.138302698166281,2.96145075797698,0,0,1.23084790577189,0,0,0,0,0,0.404570587571051,0.342422680822206,0,0,0,0,0.518513939877887,0,0.522901054313401,0,0,0.576130036999227,0,0,0.352182518111362,0,0,0,0,0,0,0,1.48072537898849,0.0271522460436148,0.288065018499614,0,0.673415899863631,0,0,0,0.239760338925059,0,0,0,0,0.356779542678341,0,0,0,0,0,0,0,0,0,0.342422680822206,0,0,0,0,0,0,0.314393957221963,0,0.0871501757189002,0.477121254719662,0,0,0,0,0,0,0,0,0,1.31620717387291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615423952885944,0,0,0,0,0,0,0,0,0,1.12854286087713,0.588883935431905,0,0,0,0,0,0,0.404570587571051,0,0,0,0,0,1.34683179972726,0,0,0.740362689494244,0.156786103860295,0,0,0.880456295278406,2.07405575951155,0.477121254719662,1.4895436167986,0,0,0,0,0.156786103860295,0,0,0.404570587571051,0,0.477121254719662,0,0,0,0,0.314393957221963,3.27817574216747,0,0,0,0.239760338925059,1.05654755433409,0,0.724784143349486
"15",19-02-20,"PhoenixFeb19_2020.txt",0,0.0814567381308443,0,0,0,0,0,0.12057393120585,0,0,0.239760338925059,0.138302698166281,0,0,0,0,0.217483944213906,0,0,0,0.263241434774581,0.103540591907069,0,0,0,0.518513939877887,0,0,0,0,0,0.313572207720589,0,0.36172179361755,0,0,0,0,0.878665387660525,0,0.217483944213906,1.11715771259895,0,0,0,0.12057393120585,0.325826952523377,0,0.435750878594501,0,0,0,0,0,0,0,0,0,0,0,0.314393957221963,0,0,0,0,0,0,0.288065018499614,0.673415899863631,0.518513939877887,0,0.348600702875601,0,0,0.576130036999227,0,0,0.352182518111362,0.288065018499614,0,0,0,0,0,0,0,0.0271522460436148,0,0,0.673415899863631,0,0,0,0.239760338925059,0,0,0.878665387660525,0,0.285423634142673,0,0,0,0,0,0,0.342422680822206,0,0,0,0,0,0,0,0,0,0,0,0.435750878594501,0.477121254719662,0,0,0,0,0.288065018499614,0,0,0,0,0.263241434774581,0.479520677850117,0,0.564271430438563,0,0,0,0,0,0,0,0,0,0,0.615423952885944,0,0.518513939877887,0,0,0,0.819543935541869,0,0,0,0.564271430438563,0.392589290287936,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48072537898849,0,0,0.156786103860295,0,0,0.176091259055681,0,0,0.744771808399299,0.288065018499614,0,0,0,0.313572207720589,0,0,0,0,0,0,0,0,0,0,0,0.477121254719662,0,0,1.43856203355035,0,0,0.103540591907069
"16",30-01-20,"DesMoinesJan30_2020.txt",0,0.162913476261689,0,0,0.2411478624117,0.477121254719662,0.684845361644413,0.12057393120585,0,0,0.479520677850117,0,0,0,0,0,0,0,0,0,0,0.103540591907069,0,0,0.217483944213906,0.518513939877887,0,0,0,1.21371176271315,0,0.783930519301473,0,0.36172179361755,0,0,0,0,0,0.869935776855625,0.217483944213906,0,0,0,0,0.36172179361755,0.678806151090369,0,0.522901054313401,0,0,0.372385904199649,0,0.276605396332563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288065018499614,0,0,0,0.261450527156701,0,0,0,0,0,0.704365036222725,0.288065018499614,0.477121254719662,0,0,1.12854286087713,0,0,0,0.0271522460436148,0.288065018499614,0,0,0,0,0,0,0,0,0,0,0.642203176821014,0.564271430438563,0,0,0,0,0,0.342422680822206,0,0,0,0.615423952885944,0,0,0,1.12854286087713,0.439332693830263,0.314393957221963,0,0.610051230032301,0.954242509439325,0,0,0.518513939877887,0,0.288065018499614,0,0,0,0,0,0.479520677850117,0,0,0,0,0.372385904199649,0,0,0.878665387660525,0,0,0,0,0,0,1.03702787975577,0,0.518513939877887,0,0,0,0,0,0.564271430438563,0.981473225719841,0,0,0,3.07711976442972,0,0,0,0,0,0,0,0,0,0,0,0,0.313572207720589,0,0,0,0,0,0.372385904199649,0,0,0,0,0.156786103860295,0,1.34683179972726,0,0,0.477121254719662,0,0,0,0,0,0,0.477121254719662,0,0,0.479520677850117,0,0,0.310621775721208
"17",1-06-20,"PoliceBrutality_Jun01_2020.txt",0.138302698166281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217483944213906,0,0,0,0,0,0,0,0,0,0.615423952885944,0.740362689494244,0,0,0,0,0,0,0,0,0.404570587571051,0,0,0,0,0.518513939877887,0,0,0,0,0,0,0,0.615423952885944,0,0,0,0,0,0,0.342422680822206,1.63908787108374,0,0,0,0,0,0,0,0.673415899863631,0.288065018499614,0,0,0,0,0,0,0,0,0,0,0,0.0543044920872295,0,0,0,0,0,0,0,0,0,0.439332693830263,0,0,0,0,0,0,0,0,0,0.518513939877887,0,0,0,0,0,0,0,0,0,0,0.0871501757189002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176091259055681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",1-09-20,"ToledoJan9_2020.txt",0,0.0543044920872295,0,0,0.12057393120585,0,0,0,0,0,0.719281016775176,0,0,0.477121254719662,0.959041355700234,0.628787914443925,0,0,0,0,0,0,0,0,1.30490366528344,0.518513939877887,1.23084790577189,0,0,0,0,0.313572207720589,0,0.36172179361755,0,0,0,0,0,0,0.217483944213906,0,0,0,0.404570587571051,0.2411478624117,0.488740428785066,0,0.0871501757189002,0,0,0.372385904199649,0,0.276605396332563,0,0,0,0,0.439332693830263,0.740362689494244,0.943181871665888,0,0,0,0,0,0,0.288065018499614,0,0,0,0.1743003514378,0.439332693830263,0,0,0,0,0,0.288065018499614,0,0,0,0,0,0,0,0.0543044920872295,0.288065018499614,0,0,0,0,0,0.719281016775176,0,0,0,0,0.356779542678341,0,0,0,0,0,0,0.342422680822206,0,0,0,0.615423952885944,1.31799808149079,0,0,0,0.439332693830263,0.314393957221963,0,0,0,1.03702787975577,0,0,0,0.288065018499614,0,0,0,0,0,0.239760338925059,0,0,0,0,0,3.6658157941997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392589290287936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156786103860295,0,0,0.176091259055681,0.518513939877887,0,0,0,0.263241434774581,0,0,0.470358311580884,0,0,0.404570587571051,0,0,0,0,0,0,0,0,0.477121254719662,0.673415899863631,0,0.719281016775176,0.352182518111362,0,0.103540591907069
"19",20-02-20,"ColoradorSpringsFeb20_2020.txt",0,0.0814567381308443,0,0,0.12057393120585,0,1.02726804246662,0.2411478624117,0,0,0.479520677850117,0.138302698166281,0,0,0,0,0.217483944213906,0,0,0,0,0.103540591907069,0,0,0.869935776855625,0,0,0,0,0,0,0.156786103860295,0,0.602869656029249,0,0,0,0,0.878665387660525,0,0.217483944213906,0.372385904199649,0,0,0,0.2411478624117,0.62450165900314,0,0.435750878594501,0,0,0,0,0.138302698166281,0,0,0,0,0,0,0.628787914443925,0,0,0,1.02726804246662,0,0,0,0,0.518513939877887,0,0.1743003514378,1.31799808149079,0,0.288065018499614,0,0,0,0,0,0,0,0,0,0,0,0.0271522460436148,0,0,0,0,0,0,0,0.615423952885944,0,0,0,0.214067725607005,0,0,0,0,0,0,0.342422680822206,0,0,0,0,0.439332693830263,0,0,0,0,0,0,0.871501757189002,0,0,0,0,0,0.288065018499614,0,0,0,0,0.789724304323744,0.719281016775176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564271430438563,0,0.439332693830263,0,0,0.615423952885944,0.518513939877887,0,0,0,0,0,0,0,0,0,0,0,0.156786103860295,0,0,0.880456295278406,0,0,1.4895436167986,0.288065018499614,0,0,0,0.783930519301473,0,0,0,0,0,0,0,0.673415899863631,0,0,0,0,0,0.819543935541869,0.239760338925059,0.176091259055681,0,0
"20",7-09-20,"LaborDay_Sep07_2020.txt",0.96811888716397,0.162913476261689,0,0,0.2411478624117,0,0,0.36172179361755,0,0,0,0,0.314393957221963,0,0.479520677850117,0,1.30490366528344,0,0,0,0.526482869549163,0.207081183814139,0,0,0,0,0,0,0.673415899863631,0,0.434967888427812,0.470358311580884,3.14071432230349,0.12057393120585,0,0,0,0,0,0,0,0,0,0,0.404570587571051,0.723443587235099,0.57019716691591,0,0.261450527156701,0,0,0.744771808399299,0,0.138302698166281,0,0,0,0,0.439332693830263,0,0.314393957221963,0,0,1.6182823502842,3.76664948904427,0,0,0.576130036999227,0,1.03702787975577,0,0.697201405751202,0,0,0.288065018499614,0,0,0.528273777167044,0.864195055498841,0.954242509439325,0,0,0,0.740362689494244,0.615423952885944,0,0.162913476261689,0,0,0,0,0,0,0.239760338925059,0.615423952885944,0,0,0,0.285423634142673,0.564271430438563,0,0,0,0,0,0,0,0,0.342422680822206,0,0,0,1.34683179972726,0,0,0,0,0.1743003514378,0,0.518513939877887,0,1.03702787975577,0,0.288065018499614,0,0,0,0,0.263241434774581,0,0,0,0,0.372385904199649,0.744771808399299,0,0,0.878665387660525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69281429131569,0.196294645143968,0,0,0,0,1.03702787975577,0.819543935541869,0.809141175142101,0,0,0,0,0,0,0.740362689494244,0,0,0,0.819543935541869,0,0,0,0,0,0,0,0,0.740362689494244,0,0.819543935541869,0.673415899863631,0.809141175142101,0,0.477121254719662,0,0.819543935541869,0,0,0,0,0.954242509439325,0,0,0,0.176091259055681,0,0.621243551442417
"21",11-03-20,"Coronavirus_Mar11_2020.txt",1.93623777432794,0.0543044920872295,0,0,1.08516538085265,1.90848501887865,0,0.12057393120585,0,0,0.239760338925059,0.829816188997689,0.314393957221963,0.477121254719662,1.43856203355035,0.628787914443925,0,1.21371176271315,0.819543935541869,0,0.526482869549163,0.310621775721208,0,0.673415899863631,0,0,0,0,2.69366359945452,0.404570587571051,0.217483944213906,0.313572207720589,0.196294645143968,0.12057393120585,1.23084790577189,0,0,0,0.439332693830263,0.217483944213906,0.217483944213906,0,0,0.615423952885944,1.21371176271315,0,0.0814567381308443,2.02024769959089,0,0.518513939877887,0,1.11715771259895,0,0,0,0,0,0.615423952885944,0.439332693830263,0,0,0,1.55554181963366,0.404570587571051,0,0,2.46169581154378,0.288065018499614,0.673415899863631,0.518513939877887,1.43136376415899,0.261450527156701,0.878665387660525,0.673415899863631,0.288065018499614,0.819543935541869,0,0,0,0,0,1.34683179972726,0.564271430438563,0,0.615423952885944,0.740362689494244,0,0.288065018499614,0,1.34683179972726,0,1.21748394421391,0,0,0,0,0.878665387660525,0.819543935541869,0,0,0,0,0,4.58226974274963,0,0.342422680822206,0.518513939877887,0.916453948549925,0.342422680822206,0,0,0,0,0.564271430438563,0,0.628787914443925,0,0,0.477121254719662,0.518513939877887,1.34683179972726,0,0,0.288065018499614,0.740362689494244,0,0,0,0,0,0.564271430438563,0,0.673415899863631,0,0,0,0,0,0,0,2.22108806848273,0.740362689494244,0,1.55554181963366,0,0,0,0,0,0,0,0.954242509439325,0,0.981473225719841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63908787108374,0.916453948549925,0,0,0.477121254719662,0.372385904199649,0.288065018499614,0,1.03702787975577,0.740362689494244,0,0.819543935541869,0,0,0,0,0,0,0,0,0.314393957221963,0,0,0,0,0.239760338925059,0,0.819543935541869,0.103540591907069
"22",13-09-20,"HendersonSep13_2020.txt",0.414908094498844,0.0543044920872295,0,0,0.12057393120585,0,0.684845361644413,0,0,0,0.239760338925059,0.138302698166281,0.314393957221963,0.477121254719662,0,0,0.434967888427812,0,0,0,0.263241434774581,0.207081183814139,0,0,0,0,0,0,0,0,0.217483944213906,0,0.196294645143968,0,0,0,0,0,0,0.434967888427812,0,0,0,0,0,0.12057393120585,0.108608984174459,0,0.784351581470102,0.518513939877887,0,0,0,0.138302698166281,0,0,0,0,0.439332693830263,0,0,0,0.518513939877887,0,0,0,0,0.288065018499614,0,0,0,0.435750878594501,0.439332693830263,0,0,0,0,0,0.288065018499614,0,0,0,0,0,0,0,0.0814567381308443,0,0,0,0,0,0,0.239760338925059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342422680822206,0.615423952885944,0,0,0,0,0,0.628787914443925,0,0.0871501757189002,0,0,0,0,0,0,0,0,0,0,0.263241434774581,0,0.564271430438563,0,0,0.372385904199649,0,0,0,0,0,0,0,0,0,0.518513939877887,0,0,0,0,0,0,0,0.477121254719662,0,0.588883935431905,0.878665387660525,0.518513939877887,0,0,0,0,0,0,0,0,0,0,0.673415899863631,0,0,0,0.313572207720589,0,0,0.176091259055681,0,0,0.744771808399299,0,0.526482869549163,0,0,0.470358311580884,0,0,0,0.740362689494244,0,0,0,0,0,0.943181871665888,0,0,0.673415899863631,0,0,0.704365036222725,0,0.103540591907069
"23",17-09-20,"MosineeSep17_2020.txt",0.829816188997689,0.135761230218074,0,0.404570587571051,0.12057393120585,0.477121254719662,0.342422680822206,0.12057393120585,0,0,0.479520677850117,0.276605396332563,0.314393957221963,0,0.479520677850117,0.628787914443925,0.869935776855625,0.404570587571051,0,0,0,0.207081183814139,0.615423952885944,0,0.652451832641719,0,0,0.673415899863631,0,0,0.217483944213906,0.156786103860295,0.981473225719841,0,0,0,0,0,1.31799808149079,0.434967888427812,0,0.744771808399299,3.12417805547467,0,0,0.36172179361755,0.597349412959525,0,0.697201405751202,0,0,0,0,0.276605396332563,0,0,0,0,0.439332693830263,0,0.314393957221963,0,1.03702787975577,0.404570587571051,1.71211340411103,0,0,0,0,0,0.477121254719662,0.435750878594501,0,0,0.288065018499614,0,0,0.176091259055681,0,0.954242509439325,0,0.673415899863631,0,0,0,0,0.298674706479763,0.288065018499614,0,0,0,0,0,0.239760338925059,0,0,0,0,0.356779542678341,0.564271430438563,0,0,0,0,0,0,0.518513939877887,0,0,0,0,0,0,0,0,0.314393957221963,0,0.871501757189002,0.477121254719662,0,0,0,0,0,0,0,0,0,0.263241434774581,0,0,0,0,0.372385904199649,0,0,1.21748394421391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588883935431905,0,0.518513939877887,0,1.84627185865783,0.518513939877887,0,0,0,0,2.96145075797698,0.819543935541869,0,0,0,0,0,0.470358311580884,0,0,0,0,0,1.4895436167986,0.288065018499614,0.789724304323744,0,0,0,0,0.673415899863631,0,0.740362689494244,0,0,0,0,0.819543935541869,0.628787914443925,0.819543935541869,0.477121254719662,0,0,0,0.528273777167044,0.819543935541869,0.310621775721208
"24",4-07-20,"IndependenceDay_Jul04_2020.txt",0.553210792665126,0.0271522460436148,0,0.809141175142101,0,0,0,0.2411478624117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615423952885944,0,0.217483944213906,0,0,0,0,0,0,0,0.588883935431905,0.12057393120585,0,0,0,0,0,0.217483944213906,0.217483944213906,1.11715771259895,0,0.615423952885944,0.404570587571051,0,0.0814567381308443,0,0,0.518513939877887,0,0,0,0.138302698166281,0,0,0,0,0,0,0.314393957221963,0,0,0,0.342422680822206,0,1.23084790577189,0.288065018499614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814567381308443,0.288065018499614,0,0,0.518513939877887,0,0,0.479520677850117,0,0,0,0,0,0,0,0,0,0,0,0.342422680822206,0.518513939877887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518513939877887,0,0.576130036999227,0,0,0,0,0.263241434774581,0.719281016775176,0,0,0,0,0.744771808399299,0,0,0,0,0,0,0,0,0.518513939877887,0,0,0.518513939877887,0,0,0,0,0.477121254719662,0,0,0.439332693830263,0,0,0,0,0,0,0,0,0,0,0,0.673415899863631,0,0,0,0,0,0,0.176091259055681,0,0.477121254719662,0,0,0,0,0,0.156786103860295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239760338925059,0,0,0.310621775721208
"25",8-09-20,"Winston-SalemSep8_2020.txt",0.414908094498844,0.162913476261689,0,0,0,0,0.342422680822206,0.2411478624117,0,0,0,0.414908094498844,0.628787914443925,0,0.239760338925059,0,0.434967888427812,0,0,0,0,0.207081183814139,0,0,0,0.518513939877887,0.615423952885944,0,0,0,0.217483944213906,0,0.588883935431905,0.12057393120585,0,0,0,0,0,0.652451832641719,0.217483944213906,0,0,0,0.404570587571051,0.36172179361755,0.434435936697836,0,0.871501757189002,0,1.48072537898849,0,0,0.138302698166281,0,0,0.673415899863631,0,0,0,0,0,1.55554181963366,0.809141175142101,0,0,0,0,0,0,0,0.871501757189002,0,0,0.288065018499614,0,0,0.528273777167044,0.576130036999227,0.477121254719662,0,1.34683179972726,0,0,0.615423952885944,0,0.461588182741451,0.288065018499614,0,0,0.518513939877887,0,0,0,0,0,0,0,0.570847268285346,0,0,0,0,0,0,0,0,0,0.342422680822206,0,0,0,0,0,0,0.314393957221963,0,0.348600702875601,0,0,1.34683179972726,0.518513939877887,0,0,0,0,0,0,0.263241434774581,0,0.564271430438563,0,0,0,0,0,0,0,0,0,0,0,0,1.55554181963366,0,0,0,0,0,0,0,0,0,0,0.878665387660525,0,0,1.23084790577189,0,0,0.404570587571051,1.04139268515822,0,0,0,0,0,0,0,0,0,0,0,0,0.518513939877887,0,0,0,0.526482869549163,0,0,0,0,0,0,0,0.477121254719662,0,0,0,0,0.943181871665888,0,0.477121254719662,0.673415899863631,0,0.239760338925059,0.528273777167044,0,0
"26",2-03-20,"CharlotteMar2_2020.txt",0.138302698166281,0,0,0,0.723443587235099,0.954242509439325,0,0.12057393120585,0,0,0,0.138302698166281,0,0.954242509439325,0.239760338925059,0,0,0,0,0,0,0.207081183814139,0,0,0.217483944213906,0,0,0,0,0,0,0.313572207720589,0.196294645143968,0.12057393120585,0,0,0,0,0,0.217483944213906,0,0.744771808399299,0,0,0,0.12057393120585,0.0814567381308443,0,0,0,0.740362689494244,0.372385904199649,0,0.138302698166281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121254719662,0.261450527156701,0,0,0,0,0,0.176091259055681,0,0,0,0,0,0,0,0,0.0271522460436148,0,0,0,0,0,0,0.719281016775176,0,0,1.31799808149079,0,0.214067725607005,0,0,0,0,0.916453948549925,0,0,0.518513939877887,0,0.342422680822206,0,0.439332693830263,0,0,0,0,0,0,0.348600702875601,0,0,0,0,0,0.288065018499614,0.740362689494244,0,0,0,0,0.239760338925059,0,0.564271430438563,0,0.372385904199649,0,0,0,0,0,0,0,0,0,0,0,1.63908787108374,0.518513939877887,0,0,0,0,0,0.564271430438563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156786103860295,0,0,0.704365036222725,0,0.477121254719662,0,0,0.789724304323744,0,0,0.313572207720589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719281016775176,0,0,0.724784143349486
