"","state","dates","X1","X2","Covid_topic_prop","X4","observed","covid_cases","strictness_measure"
"37","Alaska",2020-04-13,1.94356520018257,-0.863169330600393,-0.604761560244533,-0.420118683750394,1.4812121056993,-0.663337799215714,1.30944113559308
"38","Alaska",2020-04-15,-0.663647961123799,0.873468571502844,0.0669693376784216,-0.420051393258377,1.14947597617167,-0.662815712391119,1.30944113559308
"39","Alaska",2020-04-23,1.85894083119402,-0.863186495963897,-0.604780443897606,-0.325070886729521,0.432415436638418,-0.664181170240059,1.30944113559308
"40","Alaska",2020-06-01,-0.0319305564898673,-0.86315790446374,1.35180901648943,-0.420104435603444,-0.0430781077192657,-0.698357776988534,0.264955226283312
"41","Alaska",2020-06-20,-0.66373716636851,-0.863195680126768,1.97765409568685,-0.42015154104377,-0.0217722533413751,-0.701329655836228,-0.0274105919597683
"42","Alaska",2020-07-04,-0.554653196225363,1.38601746731084,-0.604770489724338,-0.420128805419223,-0.0140119493103989,-0.691811611418615,-0.0274105919597683
"43","Alaska",2020-08-08,-0.663729690082762,1.48424310945922,-0.604783142656473,-0.420143147664402,-0.121359558948487,-0.609603016807419,-0.0274105919597683
"44","Alaska",2020-08-18,-0.484898669982178,1.32322696534267,-0.60477609103473,-0.420135154569453,0.0933148308582439,-0.591089014796788,-0.194347864722021
"45","Alaska",2020-08-28,-0.66372085260447,1.48421924005365,-0.604774389728448,-0.420133226119072,-0.0129839503877931,-0.556550963323593,-0.236307773821722
"46","Alaska",2020-09-01,0.131517591426401,0.768250903229455,-0.604770344933458,-0.420128641297083,0.983850712626406,-0.552856195026461,-0.236307773821722
"47","Alaska",2020-09-03,-0.663729709902652,1.43965425570993,-0.604783162286741,-0.364541760357548,0.277827336189281,-0.545948584731822,-0.236307773821722
"48","Alaska",2020-09-07,1.60433112989682,-0.86317887620614,-0.604772061385815,-0.0392479778966538,0.618363318156949,-0.524101259148778,-0.298909251107567
"49","Alaska",2020-09-08,-0.663723759928566,1.48422709253098,-0.60477726923748,-0.42013649007592,0.70854308342214,-0.52783618797088,-0.319776410202848
"50","Alaska",2020-09-10,0.270371652052099,0.64325963341765,-0.604781568741074,-0.42014136361306,0.365659391952867,-0.520567132951521,-0.319776410202848
"51","Alaska",2020-09-12,-0.663725525322001,-0.863185199578236,1.97761950666534,-0.420138472024888,0.276488165650897,-0.518157501453391,-0.319776410202848
"52","Alaska",2020-09-13,1.94360390628293,-0.863180946427853,-0.604774338841147,-0.420133168437722,0.375649792918627,-0.51924183562755,-0.319776410202848
"53","Alaska",2020-09-17,1.94354528903131,-0.863163355198695,-0.604754986692357,-0.420111232552844,-0.110782930700053,-0.495105360121283,-0.319776410202848
"54","Alaska",2020-09-18,-0.631993999076575,-0.863180426573119,-0.604773766947841,2.47140433554212,-0.0609661803267667,-0.487515020902174,-0.319776410202848
"55","Alaska",2020-09-19,-0.663714485556391,0.536779202114029,0.437493808392571,-0.420126078044236,0.451948677278649,-0.478197779109405,-0.319776410202848
"56","Alaska",2020-09-21,-0.663592427586499,-0.863065370379454,1.97722403359239,-0.419989047588078,1.22387246291491,-0.459523134998899,-0.319776410202848
"57","Alaska",2020-09-22,-0.66371908990192,-0.863179405706319,1.97760038511271,-0.420131247191066,1.31702355487747,-0.453499056253574,-0.319776410202848
"58","Alaska",2020-11-05,-0.306114777802382,0.309697098329402,0.332906028323054,-0.41987350691033,0.0219615795533519,-0.435145696342819,-0.319776410202848
"59","Arizona",2020-02-19,-0.663710153612451,-0.863171360277124,-0.604763793096244,2.50698840498449,0.0523144624631657,-0.265507638874478,-2.0324625923799
"60","Arizona",2020-02-20,0.325741682306605,0.593401379096912,-0.604777128649212,-0.420136330717489,0.0241061116741698,-0.285909185558644,-2.0324625923799
"61","Arizona",2020-02-21,-0.663668801974699,-0.86313413099143,-0.586208191126446,2.4858625669141,-0.0375703671595841,-0.275628091166624,-2.0324625923799
"62","Arizona",2020-02-28,-0.663725704475239,-0.863185360871656,1.97762003898305,-0.420138673154318,-0.165705283163563,-0.323700239554314,-2.00121825146427
"63","Arizona",2020-03-02,1.94356442273655,-0.863169097286296,-0.604761303575194,-0.42011839281273,-0.159826431108886,-0.424141712501359,-1.90748522871735
"64","Arizona",2020-03-11,-0.663717965301121,-0.863178393217168,-0.604771530048616,2.50701471475998,0.00470308139648344,-0.363137875073705,-1.31203802404713
"65","Arizona",2020-03-13,-0.663727211791983,1.48423641577062,-0.604780688076096,-0.420140365369103,-0.0722371338545921,-0.372294474766599,-0.868075114863193
"66","Arizona",2020-04-13,1.94356520018257,-0.863169330600393,-0.604761560244533,-0.420118683750394,1.79479054907851,-0.472013058264205,0.849686862769472
"67","Arizona",2020-04-15,-0.663647961123799,0.873468571502844,0.0669693376784216,-0.420051393258377,1.64880569053334,-0.485266031503919,0.849686862769472
"68","Arizona",2020-04-23,1.85894083119402,-0.863186495963897,-0.604780443897606,-0.325070886729521,1.008479270276,-0.46189260597206,0.849686862769472
"69","Arizona",2020-06-01,-0.0319305564898673,-0.86315790446374,1.35180901648943,-0.420104435603444,0.694025224709725,-0.39594902397324,0.849686862769472
"70","Arizona",2020-06-20,-0.66373716636851,-0.863195680126768,1.97765409568685,-0.42015154104377,0.48858621053743,-0.0436608989466582,0.599280953626093
"71","Arizona",2020-07-04,-0.554653196225363,1.38601746731084,-0.604770489724338,-0.420128805419223,0.627600042234189,0.461438023586324,0.599280953626093
"72","Arizona",2020-08-08,-0.663729690082762,1.48424310945922,-0.604783142656473,-0.420143147664402,0.509555485165241,0.381759542048164,0.599280953626093
"73","Arizona",2020-08-18,-0.484898669982178,1.32322696534267,-0.60477609103473,-0.420135154569453,0.873246696871863,0.339791793455736,0.599280953626093
"74","Arizona",2020-08-28,-0.66372085260447,1.48421924005365,-0.604774389728448,-0.420133226119072,0.463150670467744,0.338667298756609,0.264955226283312
"75","Arizona",2020-09-01,0.131517591426401,0.768250903229455,-0.604770344933458,-0.420128641297083,1.23768957378117,0.253727788447532,0.264955226283312
"76","Arizona",2020-09-03,-0.663729709902652,1.43965425570993,-0.604783162286741,-0.364541760357548,0.498016200375547,0.30738224980589,0.264955226283312
"77","Arizona",2020-09-07,1.60433112989682,-0.86317887620614,-0.604772061385815,-0.0392479778966538,1.13149750852347,0.325093041317144,0.264955226283312
"78","Arizona",2020-09-08,-0.663723759928566,1.48422709253098,-0.60477726923748,-0.42013649007592,1.06712969243152,0.37264310288024,0.264955226283312
"79","Arizona",2020-09-10,0.270371652052099,0.64325963341765,-0.604781568741074,-0.42014136361306,0.564636512912375,0.213727905578577,0.264955226283312
"80","Arizona",2020-09-12,-0.663725525322001,-0.863185199578236,1.97761950666534,-0.420138472024888,0.692345053320663,0.14461164210722,0.264955226283312
"81","Arizona",2020-09-13,1.94360390628293,-0.863180946427853,-0.604774338841147,-0.420133168437722,1.03407243163341,0.123085600723926,0.264955226283312
"82","Arizona",2020-09-17,1.94354528903131,-0.863163355198695,-0.604754986692357,-0.420111232552844,0.289795806129744,0.198025140315764,0.264955226283312
"83","Arizona",2020-09-18,-0.631993999076575,-0.863180426573119,-0.604773766947841,2.47140433554212,0.267928690906868,0.243567175630418,0.264955226283312
"84","Arizona",2020-09-19,-0.663714485556391,0.536779202114029,0.437493808392571,-0.420126078044236,0.655010030619787,0.249510933325805,0.264955226283312
"85","Arizona",2020-09-21,-0.663592427586499,-0.863065370379454,1.97722403359239,-0.419989047588078,1.34869465703455,0.226137507793946,0.264955226283312
"86","Arizona",2020-09-22,-0.66371908990192,-0.863179405706319,1.97760038511271,-0.420131247191066,1.27952015337728,0.203968898011151,0.264955226283312
"87","Arizona",2020-11-05,-0.306114777802382,0.309697098329402,0.332906028323054,-0.41987350691033,0.262307414303785,0.455012339591311,0.348423862664438
"88","Arkansas",2020-02-19,-0.663710153612451,-0.863171360277124,-0.604763793096244,2.50698840498449,-0.132036045448609,-0.575185446909131,-1.78205668323652
"89","Arkansas",2020-02-20,0.325741682306605,0.593401379096912,-0.604777128649212,-0.420136330717489,-0.0756059379217274,-0.587113122824873,-1.78205668323652
"90","Arkansas",2020-02-21,-0.663668801974699,-0.86313413099143,-0.586208191126446,2.4858625669141,-0.0726186339635497,-0.604663272236252,-1.78205668323652
"91","Arkansas",2020-02-28,-0.663725704475239,-0.863185360871656,1.97762003898305,-0.420138673154318,-0.264768069039914,-0.552575071351679,-1.68809806958047
"92","Arkansas",2020-03-02,1.94356442273655,-0.863169097286296,-0.604761303575194,-0.42011839281273,-0.28370229812355,-0.474221887137491,-1.40622222861232
"93","Arkansas",2020-03-11,-0.663717965301121,-0.863178393217168,-0.604771530048616,2.50701471475998,-0.0365823574652097,-0.617554800751247,-1.1972122512958
"94","Arkansas",2020-03-13,-0.663727211791983,1.48423641577062,-0.604780688076096,-0.420140365369103,0.270515187645489,-0.62430176894601,-0.80028504666717
"95","Arkansas",2020-04-13,1.94356520018257,-0.863169330600393,-0.604761560244533,-0.420118683750394,0.970777988614801,-0.648438244452278,0.766218226388346
"96","Arkansas",2020-04-15,-0.663647961123799,0.873468571502844,0.0669693376784216,-0.420051393258377,0.815825751309622,-0.644904118255021,0.766218226388346
"97","Arkansas",2020-04-23,1.85894083119402,-0.863186495963897,-0.604780443897606,-0.325070886729521,0.501056230319388,-0.632655158139527,0.766218226388346
"98","Arkansas",2020-06-01,-0.0319305564898673,-0.86315790446374,1.35180901648943,-0.420104435603444,0.0551971326164875,-0.610366066781826,0.181486589902186
"99","Arkansas",2020-06-20,-0.66373716636851,-0.863195680126768,1.97765409568685,-0.42015154104377,0.277160733549083,-0.527314101146285,0.181486589902186
"100","Arkansas",2020-07-04,-0.554653196225363,1.38601746731084,-0.604770489724338,-0.420128805419223,0.399413160733549,-0.418639720580629,0.348423862664438
"101","Arkansas",2020-08-08,-0.663729690082762,1.48424310945922,-0.604783142656473,-0.420143147664402,0.0311542610571737,0.171077428061679,0.870666817319323
"102","Arkansas",2020-08-18,-0.484898669982178,1.32322696534267,-0.60477609103473,-0.420135154569453,0.190239867659222,0.012001588660141,0.473852408145266
"103","Arkansas",2020-08-28,-0.66372085260447,1.48421924005365,-0.604774389728448,-0.420133226119072,0.358159087037983,0.0473428506327119,0.390383771764139
"104","Arkansas",2020-09-01,0.131517591426401,0.768250903229455,-0.604770344933458,-0.420128641297083,0.228725733469566,0.0414392534622938,0.390383771764139
"105","Arkansas",2020-09-03,-0.663729709902652,1.43965425570993,-0.604783162286741,-0.364541760357548,-0.0536500224921277,0.0415597350372003,0.390383771764139
"106","Arkansas",2020-09-07,1.60433112989682,-0.86317887620614,-0.604772061385815,-0.0392479778966538,0.332911659287371,0.0730455866127635,0.390383771764139
"107","Arkansas",2020-09-08,-0.663723759928566,1.48422709253098,-0.60477726923748,-0.42013649007592,0.213253539629251,-0.00980557639793399,0.390383771764139
"108","Arkansas",2020-09-10,0.270371652052099,0.64325963341765,-0.604781568741074,-0.42014136361306,0.059382816014395,-0.0336609282294194,0.390383771764139
"109","Arkansas",2020-09-12,-0.663725525322001,-0.863185199578236,1.97761950666534,-0.420138472024888,0.192655879180151,-0.0906487131601899,0.390383771764139
"110","Arkansas",2020-09-13,1.94360390628293,-0.863180946427853,-0.604774338841147,-0.420133168437722,0.229989212513484,-0.0816929160921407,0.390383771764139
"111","Arkansas",2020-09-17,1.94354528903131,-0.863163355198695,-0.604754986692357,-0.420111232552844,-0.0450418353576248,-0.0724158348243409,0.390383771764139
"112","Arkansas",2020-09-18,-0.631993999076575,-0.863180426573119,-0.604773766947841,2.47140433554212,-0.125201158235394,-0.0686407454772708,0.390383771764139
"113","Arkansas",2020-09-19,-0.663714485556391,0.536779202114029,0.437493808392571,-0.420126078044236,0.327430420711974,-0.0880784395621848,0.390383771764139
"114","Arkansas",2020-09-21,-0.663592427586499,-0.863065370379454,1.97722403359239,-0.419989047588078,0.651739405439595,-0.0969940761052652,0.390383771764139
"115","Arkansas",2020-09-22,-0.66371908990192,-0.863179405706319,1.97760038511271,-0.420131247191066,0.328662482362672,-0.0933796288580704,0.390383771764139
"116","Arkansas",2020-11-05,-0.306114777802382,0.309697098329402,0.332906028323054,-0.41987350691033,0.0296320287899235,-0.303981421794618,0.264955226283312
"117","California",2020-02-19,-0.663710153612451,-0.863171360277124,-0.604763793096244,2.50698840498449,-0.0826325135063659,1.30308214535811,-1.78205668323652
"118","California",2020-02-20,0.325741682306605,0.593401379096912,-0.604777128649212,-0.420136330717489,-0.0955001605651894,1.17215883395972,-1.78205668323652
"119","California",2020-02-21,-0.663668801974699,-0.86313413099143,-0.586208191126446,2.4858625669141,-0.13889473624323,1.06155674819556,-1.78205668323652
"120","California",2020-02-28,-0.663725704475239,-0.863185360871656,1.97762003898305,-0.420138673154318,-0.193073042305767,0.722280633258878,-1.75069954686632
"121","California",2020-03-02,1.94356442273655,-0.863169097286296,-0.604761303575194,-0.42011839281273,-0.181045751633987,0.454168968566966,-1.6566281377557
"122","California",2020-03-11,-0.663717965301121,-0.863178393217168,-0.604771530048616,2.50701471475998,0.190532320828139,0.445976221473324,-0.403357842038544
"123","California",2020-03-13,-0.663727211791983,1.48423641577062,-0.604780688076096,-0.420140365369103,0.380427253538756,0.38637800241958,-0.131746387436176
"124","California",2020-04-13,1.94356520018257,-0.863169330600393,-0.604761560244533,-0.420118683750394,2.196918767507,0.441598724251722,1.43486968107391
"125","California",2020-04-15,-0.663647961123799,0.873468571502844,0.0669693376784216,-0.420051393258377,1.94270278438929,0.421157017042587,1.43486968107391
"126","California",2020-04-23,1.85894083119402,-0.863186495963897,-0.604780443897606,-0.325070886729521,1.28284662010276,0.368988495108076,1.43486968107391
"127","California",2020-06-01,-0.0319305564898673,-0.86315790446374,1.35180901648943,-0.420104435603444,1.06531279178338,0.447261358272327,0.766218226388346
"128","California",2020-06-20,-0.66373716636851,-0.863195680126768,1.97765409568685,-0.42015154104377,0.648396489501312,0.486136746442155,0.766218226388346
"129","California",2020-07-04,-0.554653196225363,1.38601746731084,-0.604770489724338,-0.420128805419223,0.654626570116235,1.34336315190184,0.766218226388346
"130","California",2020-08-08,-0.663729690082762,1.48424310945922,-0.604783142656473,-0.420143147664402,0.580891451068616,4.68837343708071,0.682749590007219
"131","California",2020-08-18,-0.484898669982178,1.32322696534267,-0.60477609103473,-0.420135154569453,1.11428571428571,5.30142385072991,0.682749590007219
"132","California",2020-08-28,-0.66372085260447,1.48421924005365,-0.604774389728448,-0.420133226119072,0.350108523735834,4.53672729479841,0.620035317266805
"133","California",2020-09-01,0.131517591426401,0.768250903229455,-0.604770344933458,-0.420128641297083,1.50200746965453,4.51259081929214,0.620035317266805
"134","California",2020-09-03,-0.663729709902652,1.43965425570993,-0.604783162286741,-0.364541760357548,0.650306077392421,4.79110405995098,0.620035317266805
"135","California",2020-09-07,1.60433112989682,-0.86317887620614,-0.604772061385815,-0.0392479778966538,1.51269841269841,4.29861554225821,0.620035317266805
"136","California",2020-09-08,-0.663723759928566,1.48422709253098,-0.60477726923748,-0.42013649007592,1.51269841269841,4.17138699915695,0.620035317266805
"137","California",2020-09-10,0.270371652052099,0.64325963341765,-0.604781568741074,-0.42014136361306,0.816687740847784,3.22805642816409,0.620035317266805
"138","California",2020-09-12,-0.663725525322001,-0.863185199578236,1.97761950666534,-0.420138472024888,0.974509631608549,3.15094822022394,0.620035317266805
"139","California",2020-09-13,1.94360390628293,-0.863180946427853,-0.604774338841147,-0.420133168437722,1.39675665541807,2.90713367313817,0.620035317266805
"140","California",2020-09-17,1.94354528903131,-0.863163355198695,-0.604754986692357,-0.420111232552844,0.40886219492614,3.12456275531942,0.620035317266805
"141","California",2020-09-18,-0.631993999076575,-0.863180426573119,-0.604773766947841,2.47140433554212,0.327672343657549,3.13255469978821,0.620035317266805
"142","California",2020-09-19,-0.663714485556391,0.536779202114029,0.437493808392571,-0.420126078044236,0.810799236032996,2.98098887855585,0.620035317266805
"143","California",2020-09-21,-0.663592427586499,-0.863065370379454,1.97722403359239,-0.419989047588078,1.5328197945845,2.94809740860638,0.620035317266805
"144","California",2020-09-22,-0.66371908990192,-0.863179405706319,1.97760038511271,-0.420131247191066,1.47885154061625,2.73203378427407,0.620035317266805
"145","California",2020-11-05,-0.306114777802382,0.309697098329402,0.332906028323054,-0.41987350691033,0.482606775850996,2.30761735640347,0.369629408123427
"146","Colorado",2020-02-19,-0.663710153612451,-0.863171360277124,-0.604763793096244,2.50698840498449,-0.106787145702834,-0.429523222847182,-2.0324625923799
"147","Colorado",2020-02-20,0.325741682306605,0.593401379096912,-0.604777128649212,-0.420136330717489,-0.107076637162836,-0.436511154191759,-2.0324625923799
"148","Colorado",2020-02-21,-0.663668801974699,-0.86313413099143,-0.586208191126446,2.4858625669141,-0.081604766171449,-0.439442872514483,-2.0324625923799
"149","Colorado",2020-02-28,-0.663725704475239,-0.863185360871656,1.97762003898305,-0.420138673154318,-0.161152702402067,-0.401932942193596,-1.75069954686632
"150","Colorado",2020-03-02,1.94356442273655,-0.863169097286296,-0.604761303575194,-0.42011839281273,-0.137608138571511,-0.44643080385906,-1.6566281377557
"151","Colorado",2020-03-11,-0.663717965301121,-0.863178393217168,-0.604771530048616,2.50701471475998,0.0012779897760818,-0.436631635766665,-1.11881941037028
"152","Colorado",2020-03-13,-0.663727211791983,1.48423641577062,-0.604780688076096,-0.420140365369103,0.147546295256892,-0.435707943692382,-0.560030728435009
"153","Colorado",2020-04-13,1.94356520018257,-0.863169330600393,-0.604761560244533,-0.420118683750394,2.67030821499907,-0.179483794391243,1.43486968107391
"154","Colorado",2020-04-15,-0.663647961123799,0.873468571502844,0.0669693376784216,-0.420051393258377,2.2218242254062,-0.151371426913062,1.43486968107391
"155","Colorado",2020-04-23,1.85894083119402,-0.863186495963897,-0.604780443897606,-0.325070886729521,0.990658547760664,-0.139042145747631,1.43486968107391
"156","Colorado",2020-06-01,-0.0319305564898673,-0.86315790446374,1.35180901648943,-0.420104435603444,0.498648067153491,-0.430125630721715,0.849686862769472
"157","Colorado",2020-06-20,-0.66373716636851,-0.863195680126768,1.97765409568685,-0.42015154104377,0.249120053652205,-0.561771831569541,0.599280953626093
"158","Colorado",2020-07-04,-0.554653196225363,1.38601746731084,-0.604770489724338,-0.420128805419223,0.393286783049979,-0.528800040570132,0.473852408145266
"159","Colorado",2020-08-08,-0.663729690082762,1.48424310945922,-0.604783142656473,-0.420143147664402,0.121550834627875,-0.31145127943882,0.473852408145266
"160","Colorado",2020-08-18,-0.484898669982178,1.32322696534267,-0.60477609103473,-0.420135154569453,0.498866431603758,-0.296150119425696,0.473852408145266
"161","Colorado",2020-08-28,-0.66372085260447,1.48421924005365,-0.604774389728448,-0.420133226119072,0.399654660753174,-0.163178621253898,0.473852408145266
"162","Colorado",2020-09-01,0.131517591426401,0.768250903229455,-0.604770344933458,-0.420128641297083,0.978478256680989,-0.135467859025405,0.473852408145266
"163","Colorado",2020-09-03,-0.663729709902652,1.43965425570993,-0.604783162286741,-0.364541760357548,0.207725807073212,-0.12876105135561,0.473852408145266
"164","Colorado",2020-09-07,1.60433112989682,-0.86317887620614,-0.604772061385815,-0.0392479778966538,1.60129220374688,-0.0770342951957564,0.473852408145266
"165","Colorado",2020-09-08,-0.663723759928566,1.48422709253098,-0.60477726923748,-0.42013649007592,1.20913534100178,-0.114303262366831,0.473852408145266
"166","Colorado",2020-09-10,0.270371652052099,0.64325963341765,-0.604781568741074,-0.42014136361306,0.281985320880918,-0.144343335043516,0.473852408145266
"167","Colorado",2020-09-12,-0.663725525322001,-0.863185199578236,1.97761950666534,-0.420138472024888,0.603684635136872,-0.126512061957356,0.416439521769599
"168","Colorado",2020-09-13,1.94360390628293,-0.863180946427853,-0.604774338841147,-0.420133168437722,0.915258086912533,-0.119082364838122,0.359026635393933
"169","Colorado",2020-09-17,1.94354528903131,-0.863163355198695,-0.604754986692357,-0.420111232552844,0.0556354885260503,-0.0451066778455361,0.244200862642599
"170","Colorado",2020-09-18,-0.631993999076575,-0.863180426573119,-0.604773766947841,2.47140433554212,0.147627425487751,-0.0403275753742452,0.244200862642599
"171","Colorado",2020-09-19,-0.663714485556391,0.536779202114029,0.437493808392571,-0.420126078044236,0.589835887820052,-0.0543034380633983,0.244200862642599
"172","Colorado",2020-09-21,-0.663592427586499,-0.863065370379454,1.97722403359239,-0.419989047588078,1.32684020217979,-0.0640222851058553,0.244200862642599
"173","Colorado",2020-09-22,-0.66371908990192,-0.863179405706319,1.97760038511271,-0.420131247191066,1.05233039825822,-0.0735001689984993,0.244200862642599
"174","Colorado",2020-11-05,-0.306114777802382,0.309697098329402,0.332906028323054,-0.41987350691033,0.227030689978547,0.840754181916929,0.306915135383013
"175","Connecticut",2020-02-19,-0.663710153612451,-0.863171360277124,-0.604763793096244,2.50698840498449,-0.11058881741712,-0.494784075921532,-1.78205668323652
"176","Connecticut",2020-02-20,0.325741682306605,0.593401379096912,-0.604777128649212,-0.420136330717489,-0.156675022960027,-0.480326286932753,-1.78205668323652
"177","Connecticut",2020-02-21,-0.663668801974699,-0.86313413099143,-0.586208191126446,2.4858625669141,-0.226256418308864,-0.480326286932753,-1.78205668323652
"178","Connecticut",2020-02-28,-0.663725704475239,-0.863185360871656,1.97762003898305,-0.420138673154318,-0.242256418308864,-0.436912759441447,-1.49995525135923
"179","Connecticut",2020-03-02,1.94356442273655,-0.863169097286296,-0.604761303575194,-0.42011839281273,-0.141430673345567,-0.473458837163083,-1.40622222861232
"180","Connecticut",2020-03-11,-0.663717965301121,-0.863178393217168,-0.604771530048616,2.50701471475998,0.0848589807026225,-0.509522988585093,-0.382490682943262
"181","Connecticut",2020-03-13,-0.663727211791983,1.48423641577062,-0.604780688076096,-0.420140365369103,0.275484336971029,-0.500808154666857,-0.0586549328754065
"182","Connecticut",2020-04-13,1.94356520018257,-0.863169330600393,-0.604761560244533,-0.420118683750394,2.43624460645737,-0.138479898398067,1.26748122649338
"183","Connecticut",2020-04-15,-0.663647961123799,0.873468571502844,0.0669693376784216,-0.420051393258377,2.14547253834735,-0.119885575337499,1.26748122649338
"184","Connecticut",2020-04-23,1.85894083119402,-0.863186495963897,-0.604780443897606,-0.325070886729521,1.39838430794006,-0.171813134122197,1.26748122649338
